Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
55,Doctor,19403,1,7,0.03,3,11,9,2,Good,339,0.34,198,1
55,Doctor,19403,1,7,0.03,3,13,10,2,Good,339,0.38,203,0
34,Engineer,19777,5,3,0.03,3,19,3,1,Good,186,0.38,259,0
34,Engineer,19777,5,3,0.03,3,19,3,1,Good,186,0.38,266,0
24,Musician,20188,4,3,0.06,3,9,6,0,Good,399,0.31,243,1
24,Musician,20188,4,3,0.06,3,9,8,0,Good,399,0.39,244,2
24,Musician,20188,4,3,0.06,3,9,6,0,Good,399,0.33,246,1
25,Musician,20188,4,3,0.06,3,9,6,0,Good,399,0.24,248,2
54,Scientist,41345,0,5,0.1,0,12,0,7,Good,646,0.3,340,0
54,Scientist,41345,0,5,0.1,0,7,0,7,Good,646,0.33,341,0
54,Scientist,41345,0,5,0.1,0,9,0,7,Good,646,0.28,343,0
32,Engineer,55151,10,6,0.23,6,36,17,9,Bad,1743,0.27,150,0
32,Engineer,55151,10,6,0.23,6,31,17,9,Bad,1743,0.39,151,0
32,Engineer,55151,10,6,0.23,6,29,19,9,Bad,1743,0.37,152,0
39,Manager,30536,6,6,0.07,2,19,7,4,Standard,687,0.31,184,1
39,Manager,30536,6,6,0.07,2,19,8,4,Standard,687,0.4,191,1
29,Architect,147499,2,2,0.12,2,12,6,1,Good,1250,0.28,245,2
29,Architect,147499,2,2,0.12,2,9,0,1,Good,1250,0.27,247,2
29,Architect,147499,2,2,0.12,2,14,0,2,Good,1250,0.25,249,2
42,Architect,20005,8,3,0.06,4,22,22,8,Standard,1859,0.33,150,1
42,Architect,20005,8,3,0.06,4,25,23,13,Standard,1859,0.3,151,1
42,Architect,20005,8,3,0.06,4,17,20,13,Standard,1859,0.4,153,1
43,Architect,20005,8,3,0.06,4,22,20,13,Standard,1859,0.31,154,1
43,Architect,20005,8,3,0.06,4,22,20,13,Standard,1859,0.25,156,0
32,Scientist,19795,7,10,0.34,8,15,22,15,Bad,3135,0.27,28,0
32,Scientist,19795,7,10,0.34,8,15,21,15,Bad,3135,0.28,29,0
32,Scientist,19795,7,10,0.34,8,15,21,15,Bad,3135,0.34,31,0
33,Scientist,19795,7,10,0.34,8,15,21,15,Bad,3135,0.29,32,0
33,Scientist,19795,7,10,0.34,8,15,21,15,Bad,3135,0.27,33,0
33,Scientist,19795,7,10,0.34,8,14,21,15,Bad,3135,0.3,34,0
33,Doctor,60938,10,8,0.31,8,24,18,9,Bad,3947,0.22,58,0
34,Doctor,60938,10,8,0.31,8,26,21,9,Bad,3947,0.37,65,0
54,Manager,80396,5,7,0.09,0,8,11,0,Good,1357,0.35,317,2
54,Manager,80396,5,7,0.09,0,8,10,0,Good,1357,0.31,320,1
54,Manager,80396,5,7,0.09,0,8,11,0,Good,1357,0.27,322,1
54,Manager,80396,5,7,0.09,0,8,11,0,Good,1357,0.32,323,1
42,Writer,57610,8,10,0.25,9,41,23,7,Bad,4428,0.3,18,0
42,Writer,57610,8,10,0.25,9,41,23,7,Bad,4428,0.37,20,0
42,Writer,57610,8,10,0.25,9,41,23,7,Bad,4428,0.27,21,0
42,Writer,57610,8,10,0.25,9,41,23,7,Bad,4428,0.25,22,0
43,Writer,57610,8,10,0.25,9,41,23,7,Bad,4428,0.38,24,0
36,Journalist,18717,8,5,0.15,5,9,19,10,Standard,2103,0.29,185,0
36,Journalist,18717,8,5,0.15,5,11,18,10,Standard,2103,0.25,187,1
36,Journalist,18717,8,5,0.15,5,9,16,10,Standard,2103,0.32,189,1
37,Journalist,18717,8,5,0.15,5,7,18,10,Standard,2103,0.34,190,0
37,Journalist,18717,8,5,0.15,5,4,18,10,Standard,2103,0.29,191,1
48,Media_Manager,94554,2,6,0.02,0,9,0,3,Good,1487,0.34,269,2
48,Media_Manager,94554,2,6,0.02,0,9,0,3,Good,1487,0.26,272,2
27,Musician,63536,4,5,0.12,2,26,16,4,Standard,89,0.36,371,1
27,Musician,63536,4,5,0.12,2,29,15,4,Standard,89,0.37,372,1
27,Musician,63536,4,5,0.12,2,29,13,4,Standard,89,0.37,373,1
27,Musician,63536,4,5,0.12,2,29,16,4,Standard,89,0.35,374,1
27,Musician,63536,4,5,0.12,2,29,16,4,Standard,89,0.4,375,1
27,Musician,63536,4,5,0.12,2,29,16,9,Standard,89,0.37,376,1
39,Architect,9983,6,10,0.15,5,22,16,11,Standard,1823,0.37,110,0
39,Architect,9983,7,11,0.15,5,22,16,11,Standard,1823,0.27,113,1
40,Architect,9983,7,11,0.15,5,22,16,11,Standard,1823,0.26,116,1
40,Architect,9983,7,11,0.15,5,22,16,11,Standard,1823,0.26,117,1
29,Engineer,132872,3,3,0.1,2,11,7,2,Good,89,0.33,332,2
30,Engineer,132872,3,3,0.1,2,14,5,2,Good,89,0.41,334,2
30,Engineer,132872,3,3,0.1,2,14,4,4,Good,89,0.39,338,2
30,Engineer,132872,3,3,0.1,2,14,5,4,Good,89,0.3,339,2
41,Architect,140014,3,7,0.18,4,23,8,3,Standard,1151,0.35,205,1
41,Architect,140014,3,7,0.18,4,27,10,3,Standard,1151,0.33,206,1
41,Architect,140014,3,7,0.18,4,27,10,3,Standard,1151,0.25,207,1
41,Architect,140014,3,7,0.18,4,27,10,3,Standard,1151,0.33,208,1
42,Architect,140014,3,7,0.18,4,27,10,3,Standard,1151,0.27,210,1
42,Architect,140014,3,7,0.18,4,27,9,3,Standard,1151,0.32,211,1
42,Architect,140014,3,7,0.18,4,27,9,3,Standard,1151,0.27,212,1
48,Accountant,37071,1,6,0.06,4,14,3,3,Good,869,0.4,223,2
48,Accountant,37071,1,6,0.06,4,14,5,3,Good,869,0.31,224,2
48,Accountant,37071,1,6,0.06,4,14,5,3,Good,869,0.32,225,2
48,Accountant,37071,1,6,0.06,4,14,8,3,Good,869,0.3,227,1
38,Architect,40391,10,7,0.18,3,35,23,12,Bad,1950,0.38,95,0
38,Architect,40391,10,7,0.18,3,35,20,12,Bad,1950,0.31,96,0
38,Architect,40391,10,7,0.18,3,30,23,12,Bad,1950,0.23,98,0
38,Architect,40391,10,7,0.18,3,39,21,12,Bad,1950,0.25,99,0
38,Architect,40391,10,7,0.18,3,35,24,12,Bad,1950,0.31,100,0
38,Architect,40391,10,7,0.18,3,35,23,12,Bad,1950,0.26,101,1
38,Architect,40391,10,7,0.18,3,33,23,12,Bad,1950,0.39,102,0
40,Scientist,19065,3,6,0.05,5,23,14,4,Standard,2008,0.29,199,1
40,Scientist,19065,3,6,0.05,5,23,14,5,Standard,2008,0.3,204,1
46,Entrepreneur,24585,3,4,0.14,2,9,14,0,Standard,195,0.31,321,1
46,Entrepreneur,24585,3,4,0.14,2,9,14,0,Standard,195,0.35,322,1
46,Entrepreneur,24585,3,4,0.14,2,9,13,0,Standard,195,0.38,324,1
46,Entrepreneur,24585,3,4,0.14,2,9,14,0,Standard,195,0.27,325,1
46,Entrepreneur,24585,3,4,0.14,2,10,14,0,Standard,195,0.36,326,1
46,Entrepreneur,24585,3,4,0.14,2,9,14,0,Standard,195,0.38,327,1
26,Manager,15013,7,4,0.14,6,20,9,5,Standard,1403,0.26,143,1
27,Manager,15013,7,4,0.14,6,23,12,5,Standard,1403,0.33,145,1
27,Manager,15013,7,4,0.14,6,23,7,5,Standard,1403,0.36,146,1
27,Manager,15013,7,4,0.14,6,23,9,5,Standard,1403,0.35,148,1
44,Journalist,126006,4,3,0.2,3,11,11,0,Standard,385,0.3,312,1
44,Journalist,126006,4,3,0.2,3,16,12,0,Standard,385,0.31,313,1
44,Journalist,126006,4,3,0.2,3,9,12,0,Standard,385,0.29,314,1
44,Journalist,126006,4,3,0.2,3,8,12,0,Standard,385,0.35,315,1
44,Journalist,126006,4,3,0.2,3,13,12,0,Standard,385,0.28,316,1
44,Journalist,126006,4,3,0.2,3,13,11,0,Standard,385,0.39,317,1
44,Journalist,126006,4,3,0.2,3,13,13,0,Standard,385,0.4,318,1
49,Developer,102885,3,5,0.16,1,11,13,4,Standard,605,0.22,346,1
49,Developer,102885,3,5,0.16,1,13,13,4,Standard,605,0.28,348,1
38,Teacher,34212,6,5,0.1,3,21,9,1,Standard,512,0.3,335,1
38,Teacher,34212,6,5,0.1,3,16,10,1,Standard,512,0.33,339,1
26,Entrepreneur,118487,8,4,0.2,4,17,20,1,Standard,140,0.34,376,1
26,Entrepreneur,118487,8,4,0.2,4,15,20,1,Standard,140,0.37,377,1
26,Entrepreneur,118487,8,4,0.2,4,15,22,1,Standard,140,0.42,378,1
26,Entrepreneur,118487,8,4,0.2,4,15,20,1,Standard,140,0.37,379,1
26,Entrepreneur,118487,8,4,0.2,4,15,21,1,Standard,140,0.35,382,1
26,Mechanic,77418,7,9,0.2,7,38,24,6,Bad,3962,0.35,137,0
26,Mechanic,77418,7,9,0.2,7,38,21,6,Bad,3962,0.3,139,0
26,Mechanic,77418,7,9,0.2,7,38,24,6,Bad,3962,0.35,140,0
26,Mechanic,77418,7,9,0.2,7,38,21,6,Bad,3962,0.23,141,0
26,Mechanic,77418,7,9,0.2,7,38,18,9,Bad,3962,0.28,142,0
26,Mechanic,77418,7,9,0.2,7,38,23,9,Bad,3962,0.23,143,0
46,Architect,24199,3,7,0.06,1,26,14,2,Good,784,0.34,254,2
46,Architect,24199,3,7,0.06,1,28,12,2,Good,784,0.35,257,2
46,Architect,24199,3,7,0.06,1,26,14,2,Good,784,0.3,258,2
46,Architect,24199,3,7,0.06,1,29,14,4,Good,784,0.38,260,2
47,Musician,28587,4,1,0.07,0,0,2,0,Good,1496,0.28,291,2
47,Musician,28587,4,1,0.07,0,0,4,0,Good,1496,0.3,292,2
47,Musician,28587,4,1,0.07,0,0,2,0,Good,1496,0.34,293,2
31,Manager,16578,3,5,0.15,2,10,16,2,Standard,1054,0.34,273,1
31,Manager,16578,3,5,0.15,2,10,13,2,Standard,1054,0.36,274,1
32,Manager,16578,3,5,0.15,2,10,13,2,Standard,1054,0.36,275,1
32,Manager,16578,3,5,0.15,2,9,13,2,Standard,1054,0.38,276,1
32,Manager,16578,3,5,0.15,2,10,13,7,Standard,1054,0.24,277,1
32,Manager,16578,3,5,0.15,2,10,12,7,Standard,1054,0.29,278,1
32,Manager,16578,3,5,0.15,2,10,12,7,Standard,1054,0.38,279,1
32,Manager,16578,3,5,0.15,2,10,13,7,Standard,1054,0.33,280,1
43,Mechanic,34766,0,1,0.11,3,4,5,0,Good,1374,0.29,191,2
43,Mechanic,34766,0,1,0.11,3,4,6,0,Good,1374,0.36,192,2
43,Mechanic,34766,0,1,0.11,3,4,4,0,Good,1374,0.27,194,2
43,Mechanic,34766,0,1,0.11,3,4,4,0,Good,1374,0.33,195,2
43,Mechanic,34766,0,1,0.11,3,4,4,0,Good,1374,0.37,196,1
22,Engineer,16852,4,6,0.09,0,27,13,6,Standard,775,0.4,348,1
22,Engineer,16852,4,6,0.09,0,27,13,6,Standard,775,0.33,349,1
23,Engineer,16852,4,6,0.09,0,27,13,8,Standard,775,0.22,353,1
23,Engineer,16852,4,6,0.09,0,27,13,8,Standard,775,0.3,354,2
27,Media_Manager,91690,2,6,0.02,2,6,8,2,Good,1295,0.38,372,2
27,Media_Manager,91690,2,6,0.02,2,6,8,4,Good,1295,0.26,374,2
27,Media_Manager,91690,2,6,0.02,2,6,8,4,Good,1295,0.38,376,1
36,Entrepreneur,30502,8,7,0.24,7,26,21,8,Standard,1672,0.37,173,0
37,Entrepreneur,30502,8,7,0.24,7,25,20,8,Standard,1672,0.32,176,1
37,Entrepreneur,30502,8,7,0.24,7,25,20,8,Standard,1672,0.38,177,0
37,Entrepreneur,30502,8,7,0.24,7,25,17,8,Standard,1672,0.35,178,0
37,Entrepreneur,30502,8,7,0.24,7,25,20,8,Standard,1672,0.32,179,0
37,Entrepreneur,30502,8,7,0.24,7,25,20,8,Standard,1672,0.38,180,0
21,Media_Manager,30272,3,3,0.15,1,30,8,9,Standard,180,0.32,195,1
21,Media_Manager,30272,3,3,0.15,1,30,8,9,Standard,180,0.27,197,1
31,Accountant,59971,8,5,0.06,3,11,20,0,Standard,203,0.33,243,1
31,Accountant,59971,8,5,0.06,3,11,18,0,Standard,203,0.37,245,1
31,Accountant,59971,8,5,0.06,3,11,20,4,Standard,203,0.38,247,1
32,Accountant,42220,1,4,0.01,4,11,9,1,Good,257,0.27,269,1
32,Accountant,42220,1,4,0.01,4,6,9,1,Good,257,0.29,270,1
32,Accountant,42220,1,4,0.01,4,9,9,1,Good,257,0.3,271,1
32,Accountant,42220,1,4,0.01,4,5,9,1,Good,257,0.32,273,1
51,Architect,43581,4,3,0.09,3,11,3,2,Good,900,0.41,279,2
51,Architect,43581,4,3,0.09,3,14,2,2,Good,900,0.34,281,2
50,Media_Manager,28681,3,5,0.02,0,2,5,4,Good,467,0.32,234,2
33,Doctor,35376,8,3,0.19,3,12,17,7,Standard,1166,0.35,218,1
33,Doctor,35376,8,3,0.19,3,12,17,7,Standard,1166,0.4,219,1
33,Doctor,35376,8,3,0.19,3,12,18,7,Standard,1166,0.28,220,1
33,Doctor,35376,8,3,0.19,3,12,15,7,Standard,1166,0.31,221,1
33,Doctor,35376,8,3,0.19,3,12,15,7,Standard,1166,0.3,222,1
48,Doctor,15488,0,4,0.04,0,9,3,4,Good,1287,0.28,302,1
48,Doctor,15488,0,4,0.04,0,4,1,4,Good,1287,0.23,303,2
48,Doctor,15488,0,4,0.04,0,3,2,4,Good,1287,0.28,305,1
49,Doctor,15488,0,4,0.04,0,6,0,4,Good,1287,0.34,308,2
26,Entrepreneur,19853,7,4,0.06,2,21,17,1,Standard,816,0.34,226,1
26,Entrepreneur,19853,7,4,0.06,2,21,17,1,Standard,816,0.35,227,1
32,Writer,115643,3,7,0.02,3,13,4,1,Good,951,0.31,216,1
33,Writer,115643,3,7,0.02,3,18,0,1,Good,951,0.23,218,0
33,Writer,115643,3,7,0.02,3,18,3,1,Good,951,0.3,220,0
33,Writer,115643,3,7,0.02,3,18,1,1,Good,951,0.34,221,0
33,Writer,115643,3,7,0.02,3,18,1,1,Good,951,0.39,222,0
44,Journalist,7512,7,7,0.14,5,6,19,7,Standard,540,0.28,97,1
44,Journalist,7512,7,7,0.14,5,6,17,9,Standard,540,0.24,98,1
44,Journalist,7512,7,7,0.14,5,6,17,9,Standard,540,0.34,99,1
44,Journalist,7512,7,7,0.14,5,6,20,9,Standard,540,0.26,101,1
44,Journalist,7512,7,7,0.14,5,2,15,9,Standard,540,0.37,103,1
33,Writer,9133,6,7,0.34,6,56,16,11,Bad,3035,0.41,107,1
34,Writer,9133,6,7,0.34,6,60,16,11,Bad,3035,0.37,108,1
34,Writer,9133,6,7,0.34,6,63,16,11,Bad,3035,0.38,109,1
34,Writer,9133,6,7,0.34,6,61,16,11,Bad,3035,0.32,110,2
34,Writer,9133,6,7,0.34,6,61,19,11,Bad,3035,0.31,111,2
34,Writer,9133,6,7,0.34,6,61,16,11,Bad,3035,0.37,113,2
34,Writer,9133,6,7,0.34,6,61,16,11,Bad,3035,0.28,114,2
22,Entrepreneur,19283,10,8,0.34,9,38,15,12,Bad,4404,0.27,68,1
22,Entrepreneur,19283,10,8,0.34,9,38,16,12,Bad,4404,0.4,69,1
22,Entrepreneur,19283,10,8,0.34,9,38,15,12,Bad,4404,0.25,70,1
23,Scientist,66502,0,6,0.01,2,29,7,2,Good,276,0.4,224,0
23,Scientist,66502,0,6,0.01,2,31,10,2,Good,276,0.26,225,0
23,Scientist,66502,0,6,0.01,2,29,10,2,Good,276,0.33,226,0
23,Scientist,66502,0,6,0.01,2,29,8,2,Good,276,0.31,227,0
24,Scientist,66502,0,6,0.01,2,29,11,2,Good,276,0.4,230,0
24,Scientist,66502,0,6,0.01,2,29,10,2,Good,276,0.36,231,0
33,Media_Manager,9444,7,8,0.28,6,21,11,7,Standard,1701,0.38,64,1
33,Media_Manager,9444,7,8,0.28,6,26,9,7,Standard,1701,0.35,65,1
33,Media_Manager,9444,7,8,0.28,6,31,11,7,Standard,1701,0.31,67,0
34,Media_Manager,9444,7,8,0.28,6,26,11,7,Standard,1701,0.33,68,0
34,Media_Manager,9444,7,8,0.28,6,25,12,7,Standard,1701,0.37,69,0
34,Media_Manager,9444,7,8,0.28,6,26,11,7,Standard,1701,0.39,70,0
34,Media_Manager,9444,7,8,0.28,6,26,11,7,Standard,1701,0.26,71,0
46,Doctor,70112,1,7,0.03,2,5,3,2,Good,877,0.27,299,1
46,Doctor,70112,1,7,0.03,2,5,3,2,Good,877,0.3,300,0
46,Doctor,70112,1,7,0.03,2,3,4,5,Good,877,0.35,302,0
46,Doctor,70112,1,7,0.03,2,7,3,5,Good,877,0.34,303,0
46,Doctor,70112,1,7,0.03,2,5,1,5,Good,877,0.4,304,0
47,Doctor,70112,1,7,0.03,2,5,3,5,Good,877,0.34,305,0
36,Manager,68935,1,5,0.08,3,14,8,4,Good,457,0.35,305,2
36,Manager,68935,1,5,0.08,3,14,9,4,Good,457,0.37,306,2
36,Manager,68935,1,5,0.08,3,14,5,4,Good,457,0.28,307,2
37,Manager,68935,1,5,0.08,3,14,3,4,Good,457,0.37,309,2
37,Manager,68935,1,5,0.08,3,14,6,5,Good,457,0.26,310,2
42,Doctor,31807,8,3,0.14,2,21,8,1,Standard,611,0.24,241,1
42,Doctor,31807,8,3,0.14,2,12,8,1,Standard,611,0.34,245,2
42,Doctor,31807,8,3,0.14,2,18,8,1,Standard,611,0.33,247,2
36,Musician,10025,10,10,0.21,7,23,14,12,Standard,1409,0.37,183,0
36,Musician,10025,10,10,0.21,7,23,14,12,Standard,1409,0.37,184,0
36,Musician,10025,10,10,0.21,7,23,14,12,Standard,1409,0.38,188,0
37,Musician,10025,10,10,0.21,7,23,14,12,Standard,1409,0.27,189,0
39,Media_Manager,64036,8,4,0.15,4,29,17,4,Standard,1635,0.3,93,1
39,Media_Manager,64036,8,4,0.15,4,26,15,4,Standard,1635,0.4,94,1
39,Media_Manager,64036,8,4,0.15,4,29,15,4,Standard,1635,0.33,95,1
39,Media_Manager,64036,8,4,0.15,4,31,15,4,Standard,1635,0.34,96,1
39,Media_Manager,64036,8,4,0.15,4,29,15,4,Standard,1635,0.38,97,1
39,Media_Manager,64036,8,4,0.15,4,29,15,4,Standard,1635,0.42,98,1
39,Media_Manager,64036,8,4,0.15,4,31,15,9,Standard,1635,0.35,99,1
29,Teacher,9783,8,6,0.29,8,45,19,7,Bad,1684,0.32,221,0
29,Teacher,9783,8,6,0.29,8,48,18,7,Bad,1684,0.37,223,0
29,Teacher,9783,8,6,0.29,8,50,16,7,Bad,1684,0.39,225,0
30,Teacher,9783,8,6,0.29,8,45,17,7,Bad,1684,0.27,227,0
22,Accountant,86522,8,5,0.13,1,17,10,8,Standard,455,0.4,332,1
22,Accountant,86522,8,5,0.13,1,14,9,8,Standard,455,0.29,333,1
22,Accountant,86522,8,5,0.13,1,14,10,8,Standard,455,0.3,336,1
22,Accountant,86522,8,5,0.13,1,14,8,8,Standard,455,0.41,337,1
22,Accountant,86522,8,5,0.13,1,16,13,8,Standard,455,0.28,338,1
21,Lawyer,124419,3,4,0.11,4,13,9,0,Good,923,0.32,383,1
21,Lawyer,124419,3,4,0.11,4,13,8,0,Good,923,0.25,385,1
21,Lawyer,124419,3,4,0.11,4,13,8,0,Good,923,0.4,386,2
50,Entrepreneur,15606,3,4,0.06,4,7,1,2,Good,257,0.32,398,0
50,Entrepreneur,15606,3,4,0.06,4,7,1,2,Good,257,0.38,401,0
24,Developer,28230,8,6,0.32,7,49,17,11,Bad,2989,0.28,82,1
24,Developer,28230,8,6,0.32,7,49,16,11,Bad,2989,0.3,83,1
24,Developer,28230,8,6,0.32,7,49,16,11,Bad,2989,0.34,85,1
24,Developer,28230,8,6,0.32,7,49,16,11,Bad,2989,0.36,86,1
25,Developer,28230,8,6,0.32,7,49,16,14,Bad,2989,0.39,89,1
28,Developer,10623,6,3,0.18,3,7,12,7,Standard,181,0.33,188,1
29,Developer,10623,6,3,0.18,3,3,12,7,Standard,181,0.32,191,1
40,Manager,112362,4,4,0.05,4,25,20,2,Standard,1358,0.33,280,1
40,Manager,112362,4,4,0.05,4,30,19,2,Standard,1358,0.26,282,0
40,Manager,112362,4,4,0.05,4,27,20,2,Standard,1358,0.31,283,0
40,Manager,112362,4,4,0.05,4,25,17,2,Standard,1358,0.3,284,1
41,Manager,112362,4,4,0.05,4,25,20,2,Standard,1358,0.41,285,1
32,Manager,131577,2,3,0.03,2,14,2,2,Good,816,0.3,258,2
32,Manager,131577,2,3,0.03,2,14,2,2,Good,816,0.3,260,2
32,Manager,131577,2,3,0.03,2,14,2,2,Good,816,0.28,261,2
48,Entrepreneur,32314,2,5,0.05,3,9,11,0,Good,1339,0.27,260,2
48,Entrepreneur,32314,2,5,0.05,3,9,10,0,Good,1339,0.37,261,2
49,Entrepreneur,32314,2,5,0.05,3,9,12,0,Good,1339,0.24,263,2
49,Entrepreneur,32314,2,5,0.05,3,9,11,0,Good,1339,0.3,264,2
49,Entrepreneur,32314,2,5,0.05,3,9,9,0,Good,1339,0.37,266,2
49,Entrepreneur,32314,2,5,0.05,3,6,11,2,Good,1339,0.4,267,2
40,Journalist,19078,5,7,0.2,0,21,14,4,Standard,265,0.29,223,1
34,Mechanic,83703,6,9,0.27,8,26,20,10,Bad,4525,0.25,124,0
34,Mechanic,83703,6,9,0.27,8,25,18,10,Bad,4525,0.4,127,1
34,Mechanic,83703,6,9,0.27,8,26,20,10,Bad,4525,0.26,128,0
34,Mechanic,83703,6,9,0.27,8,31,20,10,Bad,4525,0.33,129,0
34,Mechanic,83703,6,9,0.27,8,26,17,10,Bad,4525,0.38,130,1
45,Musician,99127,8,3,0.1,4,15,19,7,Standard,1126,0.37,315,1
45,Musician,99127,8,3,0.1,4,17,19,7,Standard,1126,0.33,318,1
46,Musician,99127,8,3,0.1,4,22,19,7,Standard,1126,0.38,319,1
46,Musician,99127,8,3,0.1,4,17,19,7,Standard,1126,0.24,320,1
42,Lawyer,135895,8,4,0.06,0,12,17,1,Good,429,0.36,220,2
42,Lawyer,135895,8,4,0.06,0,12,17,1,Good,429,0.35,221,2
42,Lawyer,135895,8,4,0.06,0,12,17,1,Good,429,0.33,222,2
43,Lawyer,135895,8,4,0.06,0,12,17,1,Good,429,0.36,225,2
43,Lawyer,135895,8,4,0.06,0,12,17,3,Good,429,0.34,227,2
21,Doctor,29608,7,8,0.31,7,42,15,10,Bad,1286,0.38,178,1
21,Doctor,29608,7,8,0.31,7,45,16,10,Bad,1286,0.35,179,0
21,Doctor,29608,7,8,0.31,7,42,16,10,Bad,1286,0.37,180,0
22,Doctor,29608,7,8,0.31,7,44,16,10,Bad,1286,0.29,181,0
22,Doctor,29608,7,8,0.31,7,41,16,10,Bad,1286,0.3,182,0
22,Doctor,29608,7,8,0.31,7,39,15,10,Bad,1286,0.3,183,0
30,Entrepreneur,29999,10,9,0.15,5,42,21,10,Bad,2593,0.27,195,0
30,Entrepreneur,29999,10,9,0.15,5,42,20,10,Bad,2593,0.34,196,0
30,Entrepreneur,29999,10,9,0.15,5,42,21,13,Bad,2593,0.29,200,0
30,Lawyer,15746,4,3,0.18,5,22,13,4,Standard,2098,0.33,138,0
30,Lawyer,15746,4,3,0.18,5,20,13,4,Standard,2098,0.25,139,0
30,Lawyer,15746,4,3,0.18,5,25,10,4,Standard,2098,0.31,141,0
31,Lawyer,15746,4,3,0.18,5,21,13,4,Standard,2098,0.25,142,0
31,Lawyer,15746,4,3,0.18,5,22,12,7,Standard,2098,0.39,143,0
47,Architect,31895,3,6,0.02,4,16,7,2,Good,220,0.39,261,0
47,Architect,31895,3,6,0.02,4,16,9,2,Good,220,0.24,262,0
48,Architect,31895,3,6,0.02,4,16,8,2,Good,220,0.3,265,0
31,Architect,30922,1,5,0.12,2,19,1,2,Good,957,0.3,258,0
32,Architect,30922,1,5,0.12,2,19,1,2,Good,957,0.27,259,0
32,Architect,30922,1,5,0.12,2,19,1,2,Good,957,0.34,260,0
37,Journalist,25530,3,4,0.19,0,17,13,8,Standard,761,0.38,378,1
37,Journalist,25530,3,4,0.19,0,13,11,8,Standard,761,0.35,381,1
37,Journalist,25530,3,4,0.19,0,17,13,8,Standard,761,0.25,382,1
37,Journalist,25530,3,4,0.19,0,17,13,8,Standard,761,0.28,383,1
37,Journalist,25530,3,4,0.19,0,16,13,8,Standard,761,0.36,384,1
51,Doctor,110786,4,6,0.05,3,12,15,1,Standard,226,0.31,292,1
51,Doctor,110786,4,6,0.05,3,15,15,2,Standard,226,0.4,293,1
52,Doctor,110786,5,7,0.05,3,12,15,2,Standard,226,0.25,299,1
26,Lawyer,39696,5,5,0.1,1,16,3,1,Good,133,0.4,255,0
26,Lawyer,39696,5,5,0.1,1,11,3,1,Good,133,0.33,257,1
26,Lawyer,39696,5,5,0.1,1,11,3,1,Good,133,0.29,258,0
27,Lawyer,39696,5,5,0.1,1,11,3,1,Good,133,0.32,261,0
34,Journalist,120366,4,7,0.02,4,9,8,6,Good,1396,0.37,256,0
34,Journalist,120366,4,7,0.02,4,12,8,6,Good,1396,0.4,258,0
51,Mechanic,13074,8,7,0.08,1,9,14,6,Good,1048,0.3,360,2
52,Mechanic,13074,8,7,0.08,1,9,14,6,Good,1048,0.32,364,1
52,Mechanic,13074,8,7,0.08,1,9,15,6,Good,1048,0.31,365,2
52,Mechanic,13074,8,7,0.08,1,9,13,6,Good,1048,0.26,366,2
30,Manager,76087,6,3,0.09,4,18,12,2,Standard,50,0.25,259,1
30,Manager,76087,6,3,0.09,4,14,7,2,Standard,50,0.24,260,1
30,Manager,76087,6,3,0.09,4,11,10,2,Standard,50,0.4,261,1
31,Manager,76087,6,3,0.09,4,14,10,2,Standard,50,0.24,263,1
23,Mechanic,51824,6,7,0.26,8,39,24,8,Bad,2958,0.29,91,0
23,Mechanic,51824,6,7,0.26,8,33,21,8,Bad,2958,0.25,92,0
31,Journalist,11431,8,6,0.16,4,7,17,3,Standard,117,0.37,201,1
31,Journalist,11431,8,6,0.16,4,2,15,3,Standard,117,0.27,202,1
31,Journalist,11431,8,6,0.16,4,7,15,3,Standard,117,0.29,203,1
31,Journalist,11431,8,6,0.16,4,7,15,3,Standard,117,0.35,207,2
38,Doctor,14224,8,6,0.13,1,27,10,1,Standard,1343,0.41,392,1
38,Doctor,14224,8,6,0.13,1,27,10,1,Standard,1343,0.37,393,1
38,Doctor,14224,8,6,0.13,1,27,10,1,Standard,1343,0.34,394,1
38,Doctor,14224,8,6,0.13,1,27,9,5,Standard,1343,0.25,395,1
38,Doctor,14224,8,6,0.13,1,27,10,5,Standard,1343,0.25,396,1
38,Doctor,14224,8,6,0.13,1,27,9,5,Standard,1343,0.31,397,1
38,Doctor,14224,8,6,0.13,1,26,8,5,Standard,1343,0.27,398,1
38,Doctor,14224,8,6,0.13,1,24,10,5,Standard,1343,0.37,399,1
46,Musician,142170,3,4,0.08,2,1,1,3,Good,282,0.34,292,1
46,Musician,142170,3,4,0.08,2,3,1,3,Good,282,0.38,293,2
46,Musician,142170,3,4,0.08,2,3,1,3,Good,282,0.38,294,2
46,Musician,142170,3,4,0.08,2,3,1,3,Good,282,0.24,295,2
46,Musician,142170,3,4,0.08,2,1,1,3,Good,282,0.37,296,2
46,Musician,142170,3,4,0.08,2,3,1,3,Good,282,0.29,297,2
46,Musician,142170,3,4,0.08,2,3,1,3,Good,282,0.42,298,2
45,Mechanic,19951,1,1,0.12,2,10,6,0,Good,1463,0.29,393,2
45,Mechanic,19951,1,1,0.12,2,10,6,5,Good,1463,0.28,397,2
