Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
28,48181,8,8,0.34,4,10,10,9,Standard,2623,0.31,82,0
40,106543,6,6,0.19,2,4,9,8,Standard,491,0.39,170,0
26,7006,8,5,0.17,3,43,20,6,Bad,1363,0.35,148,0
25,59237,10,7,0.18,8,19,22,15,Bad,1593,0.31,159,1
54,120789,5,6,0.09,0,9,10,2,Standard,1015,0.39,322,0
37,34425,7,6,0.18,3,26,17,3,Standard,29,0.34,257,0
46,131890,1,3,0.07,4,15,7,4,Good,244,0.38,196,0
30,88331,8,5,0.05,0,6,8,4,Good,791,0.29,358,0
35,40206,3,3,0.15,1,26,10,3,Standard,736,0.26,371,0
42,20460,10,8,0.31,5,57,19,11,Bad,3580,0.36,131,0
40,16138,8,7,0.16,5,27,14,13,Standard,1278,0.32,214,1
36,53872,5,4,0.16,2,30,9,2,Standard,329,0.31,290,1
21,19997,8,8,0.27,7,37,25,10,Bad,3723,0.35,36,1
30,16579,10,7,0.27,8,56,24,14,Bad,1790,0.26,108,1
45,123511,8,3,0.15,4,13,11,5,Standard,1350,0.37,267,0
30,16646,7,6,0.15,2,12,13,9,Standard,624,0.31,230,0
35,29369,5,4,0.08,2,32,14,11,Standard,1605,0.34,242,0
34,118047,2,2,0.01,3,12,1,7,Good,776,0.39,372,0
41,63353,9,8,0.15,8,21,23,9,Bad,4362,0.24,17,0
24,10277,6,6,0.14,7,29,14,8,Standard,1248,0.27,101,0
32,20059,3,7,0.05,4,14,10,2,Good,841,0.39,376,0
41,35873,9,5,0.18,3,27,12,11,Bad,2336,0.39,228,1
56,165774,0,7,0.12,2,0,3,5,Good,1171,0.36,194,0
30,19212,6,8,0.18,4,25,7,16,Standard,1755,0.28,206,1
45,72322,8,5,0.2,7,21,22,10,Bad,1872,0.28,204,0
41,45238,7,6,0.07,7,25,9,13,Standard,1017,0.35,118,0
36,133377,0,5,0.05,2,1,5,3,Good,1131,0.41,273,1
34,17791,10,6,0.34,8,32,15,11,Bad,1682,0.33,137,1
32,41655,3,4,0.05,2,28,21,4,Standard,1240,0.33,354,1
35,20380,0,1,0.01,2,2,0,1,Good,156,0.32,255,0
25,36753,9,10,0.32,4,18,13,6,Standard,2153,0.28,118,1
41,75602,8,3,0.01,4,27,16,1,Good,957,0.41,240,0
52,80362,5,5,0.16,4,22,11,6,Standard,60,0.4,344,0
45,68056,10,8,0.23,6,57,12,9,Standard,1681,0.4,117,0
44,14080,3,5,0.3,4,8,15,10,Standard,1334,0.25,136,1
27,48428,6,5,0.34,9,38,22,9,Bad,4152,0.28,69,1
23,42384,3,4,0.04,0,21,19,5,Standard,887,0.27,288,1
23,8086,2,7,0.22,2,10,23,12,Standard,2468,0.3,122,1
21,49178,8,4,0.09,4,14,16,1,Standard,1484,0.27,321,0
34,9009,8,5,0.26,3,7,6,13,Standard,1941,0.34,170,1
27,39471,5,3,0.21,4,14,12,8,Standard,2244,0.33,167,1
22,49598,7,5,0.2,6,40,23,9,Bad,3097,0.29,162,0
28,15322,9,8,0.26,7,26,20,11,Bad,2669,0.36,170,0
32,26217,8,3,0.18,2,11,17,4,Standard,1135,0.29,328,0
45,63501,9,8,0.21,2,18,20,13,Bad,2056,0.24,123,1
21,20066,7,3,0.1,4,20,9,9,Standard,491,0.32,214,0
31,148990,3,7,0.03,3,15,8,3,Good,407,0.33,354,0
50,148786,4,4,0.04,3,11,10,2,Good,399,0.28,292,0
25,58940,5,3,0.18,6,17,14,9,Standard,348,0.35,179,0
34,8312,6,4,0.12,4,20,17,12,Standard,1803,0.24,158,1
32,120348,7,5,0.08,4,29,13,4,Standard,166,0.38,371,0
21,77936,5,6,0.15,3,9,10,5,Standard,314,0.37,278,0
33,177887,4,3,0.03,0,2,6,7,Good,925,0.41,323,0
28,20677,3,5,0.2,5,29,17,8,Standard,2374,0.35,232,1
45,63093,4,3,0.07,3,19,13,6,Standard,1441,0.41,106,0
43,99480,8,5,0.17,3,27,8,2,Standard,1287,0.28,300,0
28,17273,9,7,0.31,5,17,20,11,Bad,2195,0.25,176,1
36,18843,7,6,0.07,5,5,8,7,Standard,1266,0.4,239,0
25,33063,8,3,0.06,7,12,16,10,Standard,788,0.27,218,0
38,84660,4,4,0.12,1,15,0,3,Good,702,0.37,330,0
33,77335,3,4,0.19,4,29,20,4,Standard,284,0.39,359,0
25,23613,6,7,0.06,3,12,11,4,Standard,428,0.38,332,0
44,16053,8,6,0.24,5,27,18,12,Bad,2107,0.37,194,1
35,128189,2,7,0.07,2,5,1,2,Good,913,0.27,375,0
50,24667,8,6,0.16,3,10,15,5,Standard,722,0.38,238,1
40,9767,5,7,0.03,1,20,20,4,Good,327,0.31,191,0
31,14292,8,7,0.23,9,56,21,11,Bad,1975,0.38,99,1
33,89239,0,4,0.11,0,6,1,1,Good,590,0.43,284,0
39,34680,3,3,0.18,0,20,11,5,Standard,551,0.26,330,0
22,23195,8,6,0.14,5,6,11,8,Standard,458,0.3,202,0
35,20516,5,7,0.17,4,8,14,1,Standard,232,0.32,224,0
55,76046,7,3,0.16,3,17,19,9,Standard,91,0.23,368,0
43,17602,9,10,0.29,6,47,17,7,Standard,2158,0.26,207,1
24,70779,1,4,0.09,4,14,2,4,Good,1340,0.26,257,0
27,20373,4,6,0.21,2,19,9,8,Standard,1517,0.36,230,1
29,20377,6,5,0.15,2,21,17,6,Standard,1490,0.25,135,1
42,36151,1,3,0.12,3,3,6,8,Good,563,0.3,284,0
52,35724,5,3,0.07,4,32,14,1,Good,18,0.27,304,0
27,14276,7,8,0.18,7,43,18,7,Bad,4400,0.38,160,1
24,64249,7,7,0.24,7,28,13,11,Standard,1450,0.34,171,1
23,15680,7,9,0.16,4,36,18,15,Bad,1823,0.33,218,0
32,34153,6,7,0.17,2,23,14,4,Standard,226,0.37,231,0
27,76113,7,6,0.16,0,12,16,5,Standard,1127,0.39,330,0
27,17028,4,2,0.04,0,3,3,5,Good,43,0.35,369,0
39,15968,7,7,0.21,9,37,21,14,Bad,4912,0.4,148,1
40,74499,6,5,0.07,4,10,17,11,Standard,235,0.27,239,0
46,170131,5,3,0.04,0,10,9,6,Good,798,0.45,375,0
31,16154,8,8,0.29,5,28,20,15,Bad,1426,0.26,197,1
38,28050,6,5,0.33,7,28,19,11,Bad,3534,0.24,104,0
35,98887,0,5,0.01,1,13,2,5,Good,1496,0.37,273,1
45,51200,7,9,0.22,5,48,22,7,Bad,4126,0.35,161,1
39,28315,10,8,0.23,3,59,23,14,Bad,2207,0.3,231,0
38,91642,7,5,0.06,1,23,8,0,Standard,543,0.34,315,0
45,65793,6,3,0.11,4,22,19,6,Standard,1494,0.26,150,1
39,8317,3,5,0.09,2,19,20,10,Standard,457,0.32,232,0
41,14962,7,9,0.33,8,26,20,12,Bad,1945,0.27,245,1
25,16497,8,6,0.22,2,51,17,10,Bad,2532,0.39,203,0
34,107275,6,7,0.06,0,19,10,5,Good,174,0.38,213,0
56,107458,8,3,0.07,1,17,7,1,Good,244,0.42,390,0
32,17161,6,3,0.09,4,25,11,11,Standard,743,0.31,210,0
24,40198,4,6,0.1,2,6,20,1,Standard,530,0.3,340,0
42,107451,0,5,0.11,1,7,10,3,Good,671,0.34,326,0
38,12062,4,3,0.13,3,14,16,10,Standard,1334,0.36,237,0
38,87070,8,7,0.1,0,15,12,4,Standard,381,0.41,306,0
22,27347,8,3,0.07,1,12,9,11,Standard,1274,0.29,154,0
42,47899,3,5,0.23,4,13,12,11,Standard,2359,0.34,148,1
41,15551,6,3,0.13,6,8,10,6,Standard,1901,0.35,192,0
22,88220,2,1,0.11,0,13,0,1,Good,617,0.35,371,0
51,138142,0,5,0.02,4,3,2,3,Good,174,0.26,213,0
52,100058,7,5,0.05,4,19,18,6,Standard,1109,0.41,195,0
23,86676,7,5,0.05,7,29,19,6,Standard,1066,0.32,106,0
26,26281,8,3,0.16,3,30,20,7,Standard,267,0.32,197,0
40,14407,10,8,0.3,6,59,21,11,Bad,4283,0.34,9,0
27,43452,3,6,0.07,5,30,9,11,Standard,859,0.29,123,0
43,64613,10,7,0.33,5,40,18,14,Standard,1522,0.32,131,0
26,163380,3,3,0.1,2,5,1,7,Good,340,0.33,250,1
33,179948,0,5,0.04,3,30,0,4,Good,1104,0.27,381,1
32,31323,10,5,0.16,7,54,19,14,Bad,1620,0.34,158,1
41,19620,3,5,0.14,3,17,11,4,Standard,168,0.28,209,1
44,18957,2,5,0.03,2,2,2,3,Good,288,0.38,213,0
29,7981,9,5,0.22,9,46,17,9,Bad,4064,0.39,11,1
36,10987,4,4,0.03,4,9,8,6,Good,1384,0.23,386,0
26,57765,3,6,0.13,3,28,13,5,Standard,1276,0.26,156,0
36,147221,8,4,0.2,4,9,15,4,Standard,722,0.32,311,0
53,105997,3,2,0.08,0,9,3,5,Good,1023,0.32,395,0
34,91308,3,7,0.17,3,15,9,5,Standard,1382,0.31,399,0
27,74268,5,5,0.15,2,16,20,11,Standard,1764,0.34,168,0
43,86092,7,3,0.14,1,7,19,4,Standard,707,0.27,305,0
43,15952,5,1,0.03,3,13,9,6,Good,645,0.25,192,0
43,78999,8,5,0.2,4,42,27,16,Bad,2062,0.37,117,1
33,44360,3,4,0.13,0,27,16,7,Standard,565,0.31,371,0
39,13050,7,7,0.2,2,17,19,4,Standard,1005,0.24,237,0
35,40602,4,6,0.14,3,11,14,7,Standard,1314,0.27,364,0
43,56370,4,6,0.03,4,18,0,3,Good,726,0.29,219,1
27,64720,4,4,0.02,3,11,1,6,Good,1425,0.3,399,0
43,63876,6,5,0.27,5,35,23,16,Bad,3886,0.35,15,1
51,20871,3,5,0.06,0,17,11,0,Good,364,0.26,189,0
28,70099,1,1,0.1,3,5,6,5,Good,498,0.29,292,0
42,22416,0,6,0.03,3,14,11,2,Good,397,0.32,237,0
43,63658,3,6,0.12,2,24,20,8,Standard,498,0.33,321,0
44,74820,9,6,0.27,5,19,17,9,Bad,2532,0.29,38,1
53,29462,5,5,0.08,1,29,19,4,Standard,1477,0.36,286,0
22,10132,9,7,0.29,7,55,24,6,Bad,1933,0.29,184,1
26,8918,7,6,0.27,8,40,14,10,Bad,1912,0.25,130,0
55,129903,7,6,0.2,1,12,10,3,Standard,1227,0.38,288,0
26,54275,7,10,0.3,6,16,16,15,Bad,4569,0.28,166,1
39,8545,8,9,0.31,6,15,20,8,Bad,4953,0.35,128,0
46,32017,7,7,0.08,4,8,19,9,Standard,776,0.37,129,1
36,110064,5,4,0.05,2,28,19,1,Standard,456,0.38,267,0
24,83330,10,5,0.33,9,20,19,10,Bad,1538,0.37,216,0
25,8422,3,5,0.14,4,16,20,13,Standard,62,0.4,94,0
53,60781,8,6,0.09,0,20,13,0,Good,1078,0.31,294,0
52,11855,6,6,0.17,1,13,10,5,Standard,735,0.33,214,1
45,76208,5,7,0.13,1,15,16,3,Standard,1068,0.29,272,0
30,23088,7,4,0.18,3,20,15,8,Standard,925,0.28,77,0
41,33978,5,5,0.06,3,30,12,7,Standard,1082,0.38,195,0
37,9546,7,3,0.05,6,28,15,8,Standard,1938,0.37,137,1
51,21324,0,7,0.03,4,2,13,6,Good,361,0.34,303,0
23,16803,8,5,0.25,3,28,17,7,Standard,1664,0.37,194,1
30,78390,9,7,0.21,8,50,19,7,Bad,4298,0.38,101,1
22,131235,3,4,0.04,4,3,7,4,Good,1048,0.42,272,0
37,57827,3,7,0.12,1,25,10,8,Standard,1153,0.4,204,0
41,56604,6,8,0.19,9,20,19,11,Bad,4870,0.34,35,1
31,37442,0,5,0.11,3,11,8,4,Good,1393,0.36,334,1
30,177907,0,6,0.06,0,8,10,0,Good,685,0.46,374,0
36,31911,1,4,0.04,4,16,11,5,Good,737,0.29,360,0
41,96910,7,6,0.2,2,22,20,7,Standard,456,0.4,359,0
29,20790,2,7,0.12,4,4,8,5,Good,695,0.3,279,1
37,18244,7,4,0.15,7,8,18,7,Standard,1580,0.34,197,1
31,95999,7,3,0.07,0,26,20,6,Standard,1090,0.29,284,0
24,68988,5,4,0.07,2,14,4,6,Good,1106,0.27,388,0
48,69869,4,5,0.13,2,13,19,0,Standard,220,0.38,402,1
39,15707,4,4,0.13,1,18,10,10,Standard,1382,0.32,98,0
38,41176,0,4,0.11,2,4,4,5,Good,46,0.32,256,0
35,8631,8,8,0.18,8,47,25,14,Bad,4290,0.39,155,0
21,55907,3,9,0.15,5,6,11,15,Standard,1474,0.32,234,0
43,84114,8,4,0.12,3,6,16,7,Standard,1080,0.34,374,0
36,8155,9,5,0.27,6,33,17,15,Bad,3090,0.36,149,0
27,138722,5,4,0.03,0,2,6,9,Good,1474,0.42,260,0
22,29880,4,6,0.14,0,17,16,2,Standard,1262,0.27,374,0
28,70218,8,3,0.06,7,28,10,5,Standard,1476,0.34,88,0
52,38694,2,3,0.02,3,3,11,2,Good,711,0.31,394,0
47,84074,0,1,0.06,4,4,3,5,Good,396,0.36,342,0
34,81427,2,2,0.03,4,3,0,1,Good,17,0.24,227,0
43,21039,3,3,0.05,3,27,10,4,Standard,659,0.31,78,0
45,82402,2,7,0.02,4,7,8,6,Good,733,0.4,232,0
54,41070,2,2,0.07,3,6,12,1,Good,1431,0.38,249,0
24,72207,6,7,0.21,5,44,28,16,Bad,1803,0.34,160,1
42,82196,8,5,0.12,0,26,8,0,Standard,888,0.38,280,0
24,81091,9,6,0.25,9,22,19,10,Bad,1794,0.27,119,1
36,32881,4,7,0.1,2,11,1,0,Good,479,0.28,230,0
46,64118,4,7,0.33,6,29,11,9,Standard,1675,0.29,154,1
32,7944,8,8,0.18,2,26,20,12,Bad,1807,0.26,138,1
47,88983,2,3,0.09,1,10,1,4,Good,1450,0.4,322,0
50,19199,3,1,0.04,2,3,6,3,Good,399,0.38,318,0
42,34019,6,5,0.29,7,56,16,12,Bad,1747,0.36,186,1
33,9211,7,6,0.23,7,17,17,9,Bad,1881,0.38,119,1
36,8961,6,7,0.23,6,27,17,13,Bad,3513,0.38,174,1
41,97059,3,2,0.09,0,9,10,5,Good,192,0.4,401,0
41,17122,7,5,0.12,2,14,16,9,Standard,1663,0.32,141,0
25,61664,6,3,0.16,4,13,15,11,Standard,218,0.31,353,0
39,56157,8,9,0.31,5,38,23,13,Bad,3403,0.23,155,0
53,71305,8,4,0.18,0,17,15,5,Standard,1004,0.37,281,0
33,100716,8,4,0.17,0,7,8,6,Standard,605,0.26,200,1
45,20261,7,7,0.16,7,54,17,10,Bad,1300,0.27,177,1
23,33882,6,7,0.05,2,8,10,6,Standard,1240,0.4,108,0
45,30909,4,6,0.05,1,8,13,4,Standard,1202,0.41,249,0
28,162144,1,6,0.05,1,22,7,5,Good,80,0.47,209,0
31,35952,0,4,0.06,0,14,9,4,Good,480,0.38,214,0
34,21964,5,2,0.11,3,1,5,5,Good,1151,0.31,398,0
40,44941,4,6,0.03,1,4,7,7,Good,1150,0.24,374,0
35,66749,6,4,0.09,3,25,12,10,Standard,303,0.33,144,0
27,20060,6,5,0.34,9,15,22,16,Bad,2844,0.25,60,0
36,12332,7,7,0.09,4,11,13,4,Standard,1169,0.36,191,0
29,85926,3,7,0.08,1,28,16,4,Standard,542,0.33,378,0
54,145917,8,5,0.05,2,13,12,7,Good,500,0.37,256,0
49,39337,2,7,0.02,2,15,5,2,Good,511,0.33,336,1
52,101583,5,7,0.1,4,8,10,5,Standard,50,0.28,292,0
46,62719,1,7,0.01,2,13,3,5,Good,73,0.33,365,0
26,143252,5,7,0.1,4,21,10,1,Good,1186,0.35,341,0
43,41896,5,7,0.01,4,22,9,5,Good,317,0.36,329,1
26,62115,3,7,0.17,5,24,18,10,Standard,1724,0.4,98,0
28,136900,6,4,0.1,3,25,19,0,Good,1327,0.29,370,1
44,66516,7,6,0.17,3,10,14,6,Standard,32,0.39,213,1
23,8557,8,6,0.22,2,41,13,11,Bad,1767,0.35,144,1
21,8294,7,7,0.26,7,6,11,4,Standard,1756,0.25,234,1
39,14896,8,10,0.3,8,53,24,11,Bad,1644,0.38,165,1
27,79741,3,7,0.1,4,7,7,4,Good,227,0.24,303,0
42,60071,6,9,0.2,6,60,25,13,Bad,3619,0.37,92,0
28,16538,10,5,0.16,7,43,16,9,Bad,3843,0.34,28,0
31,59086,6,6,0.3,7,21,22,6,Bad,3207,0.35,90,1
39,26282,7,5,0.17,2,23,16,4,Standard,1007,0.32,208,0
23,14790,5,7,0.17,1,5,15,6,Standard,1382,0.37,74,1
39,71212,7,6,0.3,8,50,22,13,Bad,3744,0.25,108,0
40,57296,7,10,0.21,2,57,20,12,Bad,2371,0.24,150,1
21,42710,8,6,0.13,0,21,12,4,Standard,1172,0.25,218,0
38,73355,3,7,0.12,1,16,14,7,Standard,998,0.32,342,0
37,82999,5,7,0.08,2,13,5,2,Good,1495,0.35,220,1
22,88535,5,7,0.17,5,16,14,7,Standard,1499,0.27,166,0
39,69102,8,3,0.15,1,10,15,5,Standard,106,0.3,249,0
28,28193,6,3,0.02,4,35,20,4,Standard,1099,0.23,204,0
43,21637,3,5,0.09,0,6,0,3,Good,999,0.31,383,0
28,28910,7,4,0.13,4,15,10,6,Standard,292,0.31,189,0
26,20380,8,3,0.2,5,6,13,12,Standard,153,0.35,164,0
52,43592,2,3,0.02,3,0,2,3,Good,793,0.31,394,0
28,20293,5,7,0.29,4,9,19,11,Standard,1972,0.31,104,1
43,38060,6,10,0.22,6,55,24,11,Bad,2817,0.38,58,0
36,77470,1,1,0.06,2,0,1,3,Good,262,0.36,370,0
34,39883,7,6,0.28,9,32,16,9,Bad,4838,0.35,23,0
43,36690,3,3,0.09,6,10,17,6,Standard,874,0.35,202,0
44,21450,2,5,0.1,3,6,8,1,Good,123,0.26,401,0
27,32729,6,3,0.14,4,7,15,9,Standard,325,0.35,372,0
38,59759,10,6,0.19,6,18,21,9,Bad,3676,0.34,24,0
44,32012,4,5,0.09,3,1,7,8,Good,7,0.31,251,0
45,28840,7,7,0.15,0,9,11,0,Standard,196,0.41,363,0
52,94216,3,6,0.05,1,22,16,2,Standard,355,0.27,268,1
47,101296,3,4,0.04,3,14,3,1,Good,807,0.36,194,0
33,7174,10,8,0.25,7,47,24,12,Bad,4265,0.38,76,0
37,118062,0,1,0.07,0,7,0,1,Good,1393,0.31,358,0
45,7012,8,6,0.2,5,38,24,10,Bad,4784,0.33,116,1
34,89424,5,5,0.04,4,23,10,4,Good,839,0.25,311,1
40,10341,7,6,0.16,8,41,23,14,Bad,2712,0.35,100,1
35,19213,9,8,0.28,3,58,15,12,Bad,1576,0.27,218,1
38,109110,0,1,0.04,4,8,1,2,Good,411,0.33,195,0
35,67951,8,3,0.14,2,9,8,5,Standard,1022,0.32,321,1
21,88620,1,5,0.1,4,15,3,0,Good,82,0.3,316,0
31,12025,5,4,0.17,4,17,14,9,Standard,843,0.36,258,0
25,83675,10,10,0.19,6,21,21,6,Bad,2671,0.27,158,1
50,16558,3,7,0.1,3,5,2,1,Good,15,0.31,236,0
30,83037,8,9,0.19,6,21,15,9,Standard,1446,0.3,111,1
35,73044,7,9,0.3,5,26,22,10,Bad,2818,0.38,77,1
22,40406,5,5,0.32,7,23,13,8,Standard,1309,0.34,92,1
29,95099,6,7,0.12,4,15,15,4,Standard,210,0.36,356,0
28,133949,5,5,0.08,0,0,1,5,Good,1454,0.45,222,0
27,41160,6,9,0.18,3,38,21,8,Bad,1972,0.38,137,1
21,27956,5,5,0.2,2,21,7,8,Standard,249,0.36,350,0
40,35417,0,3,0.03,2,5,3,3,Good,364,0.39,318,0
36,69051,4,7,0.09,2,12,8,8,Standard,1396,0.25,194,0
26,111456,1,7,0.07,3,4,8,4,Good,317,0.36,364,0
51,76353,0,6,0.04,1,10,8,8,Good,752,0.36,371,0
44,19795,3,3,0.12,1,27,13,2,Standard,582,0.39,327,0
22,15652,1,5,0.05,1,10,5,2,Good,37,0.31,365,0
42,87027,1,6,0.05,3,30,8,2,Good,884,0.4,213,1
49,16523,1,4,0.01,4,8,8,4,Good,455,0.32,311,0
39,20226,8,6,0.14,2,28,9,13,Standard,767,0.32,111,0
29,63030,10,7,0.31,6,27,13,11,Standard,1767,0.36,179,0
28,41415,6,5,0.31,5,26,18,15,Standard,2186,0.31,236,1
25,7304,10,9,0.33,3,28,19,6,Bad,1991,0.24,84,1
29,30404,7,8,0.16,6,25,21,10,Bad,1672,0.26,119,1
31,90411,7,3,0.16,1,21,11,5,Standard,472,0.31,364,0
48,77480,4,6,0.04,2,5,19,8,Good,1311,0.4,351,0
23,91570,3,7,0.2,3,25,10,6,Standard,448,0.37,147,0
30,44120,2,3,0.12,3,5,0,2,Good,15,0.39,335,0
42,71695,3,6,0.19,2,5,5,3,Standard,529,0.29,294,0
21,18438,0,4,0.1,1,6,11,3,Good,435,0.24,384,1
25,66681,2,1,0.11,0,4,12,2,Good,679,0.3,311,0
52,87636,4,1,0.04,2,3,2,3,Good,202,0.4,365,0
43,16069,3,4,0.2,2,30,12,9,Standard,2550,0.36,224,0
29,21414,5,2,0.05,3,14,6,4,Good,39,0.24,314,0
36,94934,2,5,0.03,4,11,11,0,Good,975,0.3,280,0
24,61695,1,4,0.02,3,0,1,8,Good,654,0.32,402,0
33,137714,5,4,0.1,4,30,9,2,Good,1354,0.31,273,0
25,22251,4,2,0.06,3,13,7,1,Good,310,0.38,260,0
33,9110,7,7,0.33,6,42,24,12,Bad,1814,0.39,233,1
38,43644,6,8,0.25,5,30,21,11,Bad,2203,0.36,126,1
28,73339,4,4,0.17,3,33,12,3,Standard,1444,0.36,250,0
22,35260,0,6,0.05,4,1,0,2,Good,51,0.31,358,0
43,64666,7,7,0.27,6,32,26,12,Bad,3556,0.35,21,1
43,120450,2,3,0.11,4,15,1,5,Good,503,0.27,304,0
43,144037,6,6,0.09,2,27,10,3,Standard,696,0.38,353,0
24,47270,7,9,0.29,4,24,17,8,Bad,1934,0.41,222,1
54,133394,5,4,0.1,4,0,11,2,Good,948,0.32,190,0
41,60182,6,7,0.05,7,33,9,6,Standard,1742,0.35,231,1
38,102212,7,5,0.16,5,26,15,11,Standard,657,0.35,225,0
54,12241,6,6,0.12,3,25,19,1,Standard,89,0.35,286,0
33,81402,7,5,0.34,9,53,21,8,Bad,2438,0.35,192,1
43,68266,7,4,0.1,3,22,9,2,Good,1145,0.38,363,0
35,30132,7,3,0.1,0,24,21,7,Standard,162,0.24,95,0
35,60788,8,7,0.14,0,29,10,6,Standard,1463,0.36,207,1
32,14219,10,5,0.23,7,38,14,10,Bad,3628,0.22,40,0
42,32148,8,5,0.33,7,25,18,11,Standard,2699,0.3,214,1
28,83062,7,9,0.33,5,19,17,12,Bad,2173,0.36,208,0
21,140135,7,6,0.14,0,18,15,6,Standard,929,0.33,387,0
42,8856,6,5,0.29,5,22,19,8,Bad,2034,0.38,80,1
34,43436,0,1,0.05,2,6,2,4,Good,63,0.26,210,0
24,42147,5,4,0.02,2,9,9,7,Good,333,0.35,280,0
37,54842,8,9,0.29,7,29,15,11,Bad,3475,0.29,36,0
22,37116,3,7,0.32,5,21,22,10,Standard,1353,0.29,74,0
24,69024,9,7,0.27,7,42,25,11,Bad,4612,0.28,58,1
25,14402,6,6,0.28,8,56,13,13,Bad,4789,0.33,94,1
28,19653,9,5,0.25,7,28,20,11,Bad,3838,0.33,167,1
32,142737,1,2,0.04,3,6,6,4,Good,1184,0.41,298,0
29,15827,8,8,0.29,6,20,17,14,Bad,2396,0.38,128,0
26,14649,3,5,0.09,0,3,0,2,Good,554,0.29,276,0
35,19703,9,9,0.22,7,32,15,11,Bad,2677,0.24,71,0
40,64734,1,3,0.07,4,9,1,4,Good,593,0.4,216,0
47,85953,3,3,0.16,4,23,18,9,Standard,649,0.27,348,0
33,90701,1,5,0.11,0,6,3,5,Good,270,0.26,267,1
27,132662,0,6,0.05,4,27,2,5,Good,1493,0.37,219,1
21,19553,4,1,0.09,3,10,2,0,Good,141,0.36,353,0
51,93847,3,4,0.12,3,14,10,5,Standard,1405,0.29,197,0
25,96540,4,3,0.09,0,9,2,7,Good,582,0.28,190,0
36,19567,7,10,0.28,7,25,22,6,Bad,2202,0.26,222,1
51,106876,4,5,0.12,1,21,20,4,Good,356,0.33,353,0
42,90668,5,4,0.08,4,29,10,7,Standard,813,0.33,308,0
36,14489,3,3,0.18,1,26,12,4,Standard,1339,0.32,398,0
25,93561,4,4,0.12,4,32,16,10,Standard,469,0.39,383,0
30,48053,7,8,0.17,5,57,20,14,Bad,2141,0.38,246,0
48,17620,0,5,0.04,4,7,11,2,Good,1086,0.26,190,1
43,45408,7,7,0.26,6,25,18,9,Bad,1959,0.33,136,1
39,48755,5,6,0.01,2,24,13,3,Standard,918,0.33,256,0
50,159560,3,1,0.06,1,2,11,3,Good,1154,0.39,311,0
48,114201,3,7,0.12,1,2,6,1,Good,1490,0.39,333,0
33,133057,5,7,0.08,4,11,3,3,Good,1344,0.33,266,0
54,32707,5,6,0.2,1,30,9,4,Standard,405,0.34,287,0
21,50352,3,7,0.15,2,7,9,7,Standard,1385,0.26,207,0
38,76223,5,5,0.03,0,12,4,5,Good,1292,0.36,327,0
38,17550,6,6,0.2,8,21,25,10,Bad,4073,0.4,62,1
41,22694,3,3,0.19,2,10,10,4,Standard,679,0.29,221,0
27,20013,7,6,0.16,6,27,16,13,Bad,4965,0.33,167,1
21,28187,6,5,0.12,4,8,14,9,Standard,321,0.36,195,0
38,131296,4,3,0.12,3,4,0,7,Good,1029,0.33,330,0
22,29498,2,4,0.01,2,9,2,3,Good,565,0.39,326,0
25,36943,7,9,0.34,8,60,16,10,Bad,4735,0.27,173,0
38,86775,4,7,0.07,1,18,20,4,Standard,1421,0.38,320,0
46,96683,7,7,0.11,4,18,15,1,Good,1084,0.37,208,0
41,83079,6,3,0.05,3,4,13,11,Standard,780,0.38,184,0
30,8958,4,7,0.18,4,7,9,9,Standard,2133,0.33,242,0
40,30493,5,5,0.11,4,13,7,2,Good,448,0.32,288,0
47,38873,5,7,0.12,4,12,11,8,Good,17,0.3,342,0
23,96148,4,5,0.2,4,13,19,4,Standard,1244,0.37,333,0
29,33900,6,5,0.12,3,21,20,5,Standard,593,0.29,231,0
55,15173,4,5,0.2,3,24,12,7,Standard,313,0.35,380,0
36,16364,8,5,0.12,2,9,9,0,Good,60,0.35,192,0
48,98509,5,6,0.06,1,14,9,8,Standard,83,0.39,194,1
28,19939,8,8,0.21,6,22,21,11,Bad,4211,0.38,162,1
22,12281,8,3,0.15,1,13,18,7,Standard,928,0.25,257,0
28,32424,3,5,0.05,0,14,17,4,Standard,159,0.32,225,0
37,34739,8,3,0.1,3,25,17,8,Standard,1408,0.35,267,0
22,140794,6,7,0.13,3,27,10,2,Standard,288,0.25,347,0
25,24131,7,7,0.13,2,15,10,0,Standard,1246,0.29,210,0
38,61190,1,6,0.01,4,10,3,2,Good,1348,0.29,305,0
26,14441,9,8,0.26,2,15,17,8,Bad,1336,0.4,162,1
31,95332,2,4,0.04,3,15,0,4,Good,378,0.27,189,0
43,63839,7,6,0.2,3,11,18,4,Standard,733,0.3,225,0
31,8053,6,6,0.21,8,17,20,9,Bad,4254,0.3,83,0
45,31230,6,5,0.08,2,10,11,7,Good,758,0.26,338,0
44,128331,0,3,0.08,2,5,9,2,Good,462,0.32,351,0
21,157698,3,3,0.05,3,5,7,0,Good,362,0.4,282,0
35,19562,3,3,0.09,3,8,9,10,Standard,712,0.25,112,0
43,85324,5,7,0.18,3,12,12,7,Standard,713,0.29,342,0
36,107392,5,5,0.06,1,30,20,4,Standard,248,0.3,239,0
31,55197,6,4,0.23,2,20,20,7,Standard,1931,0.3,96,1
